conduct_id,conduct_name,shop_id,gender,age,register_time,mobile,wechat_openid,minapp_openid,province,turn_postive_time,position,duration,mobile_auth_status,openid_auth_status
adviser_000000086594,穆静,S9|S1|S8|S3|S7|S10|S2|S4|S5|S6,男,44,2021-01-02 10:15:03,mock_13960868053,oO8fw5KFrTRHUkxJ5ljc6sQvo049Z2h8te,oO8fw59CXVuDohQ0Lezc6glHMsvJKB51Aw,北京市,2022-12-08 02:20:03,4,2,0,1
adviser_000000456390,谢帅,S4|S1|S3|S10|S8|S2|S6|S9|S5,男,45,2022-08-14 00:07:39,mock_15660698322,oO8fw5n7P6atseERH2ShMvcmwzBbVq5DkK,oO8fw5BI8zrVUhumRZHltqgdEGkKwW2SiP,江苏省,2023-06-01 17:57:36,5,4,0,1
adviser_000000753806,贾兰英,S9,男,34,2021-07-18 12:10:28,mock_17094885568,oO8fw5UorPNehA7Q9RSEk5I3DWgcYOK4zt,oO8fw5jmDKvp0N7G3L9sloidYQHMRCtZ2V,甘肃省,2022-04-21 17:54:50,2,8,0,1
adviser_000000039824,沈金凤,S6|S7|S3|S9|S8|S2|S4,男,28,2023-05-19 12:42:07,mock_18186561655,oO8fw5Y5rlh4qXfRawGcyZ8zInCB7U2KLT,oO8fw5jwKHoxCm8cNqQ7TEnLdZhM1RYbvk,内蒙古自治区,2023-04-20 07:37:41,1,2,1,1
adviser_000000327905,顾燕,S9|S8|S10|S6|S5|S7|S3,未知,19,2023-01-24 20:15:27,mock_14558820516,oO8fw5hjyFK1QALaIUsBeo3NCWqmfiHP7n,oO8fw5E9iJUj5pHBVKtI71PoveAOlcn26b,山西省,2023-02-07 14:10:49,6,7,1,1
adviser_000000604781,张博,S7|S8|S4|S3|S6|S10|S1|S2,女,28,2022-06-29 19:46:46,mock_17696407937,oO8fw5IqjY46xJtVkvuNXQ7lnsLf2UWzTw,oO8fw5TgKozmA5pskLZbjCa8MYnB9ytrQI,宁夏回族自治区,2022-09-06 20:31:54,3,1,1,0
adviser_000000452386,任健,S3|S8|S1,男,48,2021-02-15 12:22:35,mock_13873229728,oO8fw5FlmHthr8VAWOD4XxbUJpBLQSKjR9,oO8fw5irvtZ486MLlGbRwV9ozF3qEmSIfj,青海省,2022-10-20 16:35:59,3,10,1,1
adviser_000000492560,张璐,S7|S1|S9|S8|S6|S4|S2,男,43,2021-07-23 12:29:01,mock_18535346582,oO8fw57umLtFXbWeJqHU3PlZYjpSkhBO2s,oO8fw57FimtavVK2y3UJ5kOApNqLwWjneE,重庆市,2022-03-02 03:00:36,3,9,1,0
adviser_000000783426,刘建国,S3|S8|S9|S4|S2|S1|S6|S5|S10,女,37,2022-02-05 10:08:06,mock_14567416710,oO8fw5iJYC17qSeznIFVBWQNTHu4myLgPM,oO8fw5y0ZADBr4YvGOaqN9KQmfVoHt32ui,黑龙江省,2021-08-09 08:03:48,4,6,1,0
adviser_000000420798,张波,S6|S9|S4|S8|S7|S3,女,43,2022-07-02 04:11:11,mock_17651799230,oO8fw5RyXZ09leQUb2MtYLIq4vdJwaEA5s,oO8fw5UcvgF0auKdCrG7Mkqw13PmViJDLN,北京市,2022-03-07 06:03:02,3,1,0,1
adviser_000000307894,谢旭,S6|S9|S10|S1,女,42,2021-12-26 02:08:40,mock_17128210634,oO8fw5owLaEe6Pj4H0XIsAGbU1zfpu2kNZ,oO8fw5239BwECvF4oAa1emuktlGI56yqpj,黑龙江省,2022-06-12 21:33:27,1,10,1,1
adviser_000000805629,郝梅,S9|S3|S8|S1|S5,女,46,2021-08-28 23:21:38,mock_18185061733,oO8fw5NPcKo1Du534QSC0efXRYGgOHjVyl,oO8fw5YIUmoAa4XqCcGrf9VNxKge3bHwLJ,浙江省,2023-06-27 01:23:44,4,2,1,0
adviser_000000348501,贺冬梅,S10|S3|S9|S4|S2|S5|S8|S6|S7|S1,未知,30,2022-12-04 04:15:21,mock_15361718243,oO8fw5OaNKCHuM8Slrc1kWoPgUX3tb7eIi,oO8fw5stBfCQMLnPvb918ZXAmJoVFU25GE,上海市,2022-05-08 17:07:35,2,3,0,0
adviser_000000390678,夏玉梅,S1|S10|S3|S9|S5,未知,34,2023-07-13 10:58:00,mock_13955678648,oO8fw5XQZ4U9eJA5Ot6ybSPCumdsVkcL3r,oO8fw5CyJZj1IYD50eSVWKMOwvBmQn6b2d,上海市,2022-01-18 03:24:35,3,7,1,0
adviser_000000182340,戚勇,S1|S8|S7|S2|S9,女,36,2020-12-13 01:05:14,mock_18341971104,oO8fw5V1Z5iB4zMGo8WR2L3bvlt0Ejk7TF,oO8fw5Tr4ufHI9E3NDzo1U7qjFmQYstv0n,重庆市,2021-10-24 18:10:15,1,7,1,1
adviser_000000083426,杨慧,S6|S5|S2|S4|S7|S3|S9|S10|S1,未知,46,2022-05-06 14:56:40,mock_13520891241,oO8fw5S3u6G5xVXycRCtbKf9OwLM2ZHYI4,oO8fw5C3EDigu4VTxWpXBoqKdw0tkhzMPN,湖南省,2023-02-12 22:09:10,6,7,1,1
adviser_000000964753,荆想,S8|S1,女,22,2020-11-15 00:56:08,mock_18329316398,oO8fw5WUMrc9lXNLgHGojvzu2dqQpB5ZV4,oO8fw5I2zBnSgmlfsYx4rRLdJtoWMHXyk7,青海省,2023-07-04 06:19:34,4,6,0,0
adviser_000000409163,王海燕,S10|S1|S5|S8,男,20,2021-05-22 11:31:23,mock_14557597325,oO8fw5OYGB18gHMFfzNqw9sbKQVXemdPAn,oO8fw5tfZ7FuyTkKipXBVzUo01Jh4PAOQe,内蒙古自治区,2022-09-07 12:25:52,4,6,1,1
adviser_000000079325,吴丹丹,S1|S2|S8|S9|S6|S5|S10|S7|S4,女,22,2021-08-22 15:10:40,mock_14533173767,oO8fw5wJUsb5OFQivKDnf0M7r64ge92Ph8,oO8fw51YHAcf6VReNw5WBknxTaorKlmX0Q,台湾省,2023-06-02 21:37:18,4,5,0,0
adviser_000000189423,陆华,S6|S1|S10|S8|S3|S9|S2|S5|S4|S7,未知,34,2022-04-10 18:15:18,mock_18562743551,oO8fw5PYzpSXvbeIti6afqQJ4VKdAGZuC7,oO8fw5wskhC9q2GdYJtXgvOKxVzoQWBURS,河北省,2022-05-03 23:54:50,2,6,1,0
adviser_000000721860,李梅,S6|S5|S7|S3,未知,31,2021-04-23 02:31:28,mock_15596327535,oO8fw5sB3XAjvOEmcgTUfVHDMR5QNxnFJG,oO8fw5tuLUNcoqFOGhXKp5WDClewysHbJ0,江苏省,2022-11-28 12:04:45,6,7,1,0
adviser_000000189637,蔡健,S10|S9,男,28,2021-12-29 14:13:06,mock_15124627813,oO8fw5dIVPtf8q9YbwOxLZTeolCuhmin7A,oO8fw5yWKP4A0T2iN5XBUpkdOt9rfsmELw,香港特别行政区,2022-09-28 05:54:48,3,2,1,0
adviser_000000927143,张玉梅,S7|S10|S6|S3|S8|S1,未知,22,2021-11-17 01:41:52,mock_14939425949,oO8fw5Ukt8HmLArYzKQ2dhElg30IesD69O,oO8fw5mbW3Ev9dwy6N5CknRDuBfYOMUQqi,新疆维吾尔自治区,2022-05-03 21:49:34,6,2,0,1
adviser_000000397140,王娜,S4|S7|S10|S3|S8|S9|S2|S5|S1|S6,未知,26,2022-01-31 16:22:07,mock_18110974954,oO8fw5Oqx6FZpBuVyiMQ3tzEGmswfc9KXA,oO8fw5OFERm1Wk6Sof3JCAIq2dYLb0Zzre,山西省,2022-11-30 18:35:18,3,6,1,0
adviser_000000058462,黄荣,S7|S6|S5|S1|S2|S10|S3|S4|S8|S9,男,31,2022-03-13 07:20:47,mock_13955162336,oO8fw5HvCw8Dzsryfo3gMN6YEUlL1GbuVA,oO8fw5OBqxM4CJHGVE3hKkS1mPpa52nvs8,北京市,2022-12-25 03:39:56,6,5,0,0
adviser_000000539824,廖瑞,S2|S6|S3|S7|S4|S8|S1|S10|S5|S9,女,23,2021-09-07 11:40:18,mock_18218297881,oO8fw5smWeg0vFf5yptSb7PAnCjkhqVO9w,oO8fw5ubjO1lkzq8FtU7ECX9nAHD5gV6Yx,上海市,2022-06-20 19:40:49,5,7,0,0
adviser_000000569013,王娟,S9|S4|S5|S3,男,42,2021-05-05 12:10:09,mock_18681363671,oO8fw56CUwWrt7Ffu10iAs9MbVHKXeO82h,oO8fw5YFrmlIzMp3jA0QS8U9TGkctbNPKo,江西省,2021-07-30 12:38:54,3,5,1,0
adviser_000000517632,熊娜,S7|S9,女,22,2022-04-19 05:23:08,mock_17581122749,oO8fw5LNsb8GVQaqx4oniATtE2SpKF7Wd3,oO8fw5mrpw3EZt2jFyQ7IYTJ0hNHWKbdPg,山西省,2022-05-10 08:13:21,4,3,1,1
adviser_000000193472,岳娜,S8,男,42,2023-05-27 16:21:56,mock_13030684874,oO8fw5mysENLPzg0v9GTF4IjSUZhKc35RO,oO8fw5yFa1B5Mq6AmzicGDrKegvXp8ktLx,浙江省,2022-07-22 04:47:50,1,7,1,1
adviser_000000750426,陈璐,S1|S6|S9|S4|S3|S5|S10|S8|S7,男,47,2021-12-06 23:15:11,mock_15926073481,oO8fw5Cp6dyeiTsPtOh2XIEFDGbR9HKN8L,oO8fw5jAF2pKEgkhX18ToxciWqC5G6NvLQ,江苏省,2021-11-26 03:44:50,2,6,1,0
adviser_000000427315,柏平,S7|S6|S5|S4|S3|S9|S10|S8,男,34,2022-06-28 19:11:58,mock_17517003594,oO8fw5V1a5r0RIojL4fneUCiGbTKWcvFPy,oO8fw5tpK5mFdGBCEMT26yiYkvHrzaI3sX,香港特别行政区,2022-03-12 19:55:30,1,8,1,1
adviser_000000675142,麻晶,S3|S5|S6|S10,男,18,2022-06-24 20:40:13,mock_18919912839,oO8fw5n05Tj7qrvlyf3mDxCsAkbaopOeNG,oO8fw5wmp9vQ4ge8AJHRnLuIhcrNfT3dDy,澳门特别行政区,2022-08-09 07:53:01,3,7,1,1
adviser_000000201345,谭波,S10|S4|S9|S6,未知,23,2021-12-10 07:46:46,mock_15768136374,oO8fw5c0w439po578PvTDCAYysEO6IM1h2,oO8fw51HUNvBfVj4ptDW0YhdJSi9EMenQz,甘肃省,2022-10-09 12:31:39,2,6,1,0
adviser_000000239870,曾坤,S7|S1|S9|S4,未知,33,2022-05-21 04:28:21,mock_14936812239,oO8fw5AJscuI2UiePqrWCZmgvz3jfpHR7V,oO8fw5OrojzFDgchI72PBJ0falYHGNtAm4,福建省,2022-05-26 02:25:58,1,5,1,1
adviser_000000462957,萧芳,S9|S3|S10|S7|S1|S6|S8|S4|S5|S2,女,46,2022-08-02 08:02:03,mock_18796335804,oO8fw5EAcmHNohtMuOKXCUxipnV0YTPdbv,oO8fw5mFy0Xk3As1YRzPJLh4CTQOwvfpBg,河南省,2022-11-29 14:44:23,5,7,0,0
adviser_000000376849,吴娟,S2|S8|S7|S10|S3,男,35,2021-03-18 15:38:36,mock_17080968888,oO8fw5j2NmhKba69V8t7cyuzITrDgZxnSe,oO8fw5wlperUDPo5nbsBIRHFaQ1VyO8vf6,安徽省,2022-09-11 17:15:26,3,10,1,0
adviser_000000508124,贾博,S1|S8|S7,女,30,2022-10-06 20:28:41,mock_15665636267,oO8fw5MeR6raqgVtwA32o8msnv4LJPuTQN,oO8fw5EuOPxA2GcYr8h7SWXztFBvf6jCJl,陕西省,2022-12-12 21:34:19,5,8,0,0
adviser_000000845632,王秀英,S5|S10|S8|S9|S7|S6|S2|S4,未知,36,2022-10-06 08:04:37,mock_14523690551,oO8fw5OFDzfuKRie49cds02TWBSNHykCVm,oO8fw52fwNqkZe1DcvyLY5AMQxKzm6nRPd,福建省,2022-03-14 11:58:34,2,2,0,1
adviser_000000095164,晏宇,S10|S8|S3|S4,男,21,2022-03-07 08:09:17,mock_15974945912,oO8fw5zQMaDykuLdmJHxPR40fZqbnGTgEl,oO8fw5vKAXSMkmuaYfEwjFJBNdLH4CQ6W3,云南省,2022-02-02 09:33:37,1,10,0,0
adviser_000000859012,魏建,S6|S8|S2,未知,39,2021-05-03 11:49:09,mock_15375877026,oO8fw573hwIoZejCVi0gD69apARENmuU1M,oO8fw57DYvrN5yLHdKjOfB4JnVM8ZSA1aq,广东省,2021-10-27 21:40:36,4,5,1,1
adviser_000000438790,龙建平,S5|S2|S8|S3|S1|S6|S4|S10,未知,28,2021-08-19 02:30:27,mock_17292533215,oO8fw5Mu6ybZwfSqnpK3UzECP70LVTX49Y,oO8fw5juKne0ZClm1F32TQ59PRiN7vz8wo,北京市,2022-09-21 13:04:10,2,1,1,0
adviser_000000978152,卢桂兰,S7|S2|S6|S1,女,30,2022-08-11 00:52:05,mock_15374543441,oO8fw5agkdHmcrOBzXynqS2K8RLNTEUJFA,oO8fw5uO4h2DdSAzG9CQMWjmwp15YqZtsI,北京市,2021-09-23 23:45:40,6,6,0,0
adviser_000000965208,江桂芝,S8,女,22,2022-08-04 16:08:19,mock_13058377081,oO8fw5mKpElDQhuWHnx17OcaJIX25b9Nqj,oO8fw5mjoIJhp56lOdCknbzH9i1G7K2Fva,广东省,2022-10-22 09:50:09,1,1,0,1
adviser_000000917286,沈琴,S9|S5|S6|S3|S2|S7,女,36,2022-05-20 06:57:46,mock_15299216007,oO8fw5GarmJ0Dji7dclQUIxN8SKCFqBTgb,oO8fw57Al5HrV1hzvRqXiyoEkZ6dtTB02b,海南省,2022-05-15 19:04:44,6,2,1,0
adviser_000000952648,曾秀华,S1|S8|S5,未知,46,2021-11-28 08:09:25,mock_15737173967,oO8fw52W3VyEBlX1tpch7fqmTYZg8raMbG,oO8fw59duYtKLph0qJgSRZDW2sajrkBGXb,重庆市,2023-05-17 13:28:48,3,8,1,0
adviser_000000159302,吴斌,S9|S10|S2|S6|S1|S8|S5|S3,男,25,2023-06-17 07:28:02,mock_18537018874,oO8fw5CVoH6gewYq04trPDREmUhk7LaMWA,oO8fw5rfWyFlOqGoTA93eKLxHC28jEZmUt,上海市,2023-05-24 22:02:49,6,4,1,0
adviser_000000867510,周桂芳,S3|S1|S10,男,43,2022-11-02 20:29:37,mock_14918719736,oO8fw5BEbgGv0ASYpaUZiwutXIesf9q5hO,oO8fw5r7ow0jDGKlfcUQJma5pSiEtuLTMg,辽宁省,2022-11-06 21:18:00,6,5,0,0
adviser_000000637809,姚桂荣,S7|S8|S9|S4|S1|S6|S10,女,43,2023-06-08 08:09:38,mock_14934891460,oO8fw5ZGndjD7tgJ2I4owr5LSpVP6h0UeK,oO8fw5uz36SEY8LywhNRjUWDGpBAJHaMvT,天津市,2022-11-04 09:51:55,6,2,1,1
adviser_000000470618,董晶,S6|S10|S4|S1,男,44,2022-08-29 17:28:43,mock_15160046979,oO8fw5pfq7EVn3dLCeMozaRPhOvl9JFDbw,oO8fw5sA92z8cXaeYVkD4NMCIK7jt63biO,内蒙古自治区,2023-07-27 10:04:41,5,10,1,1
adviser_000000476092,康淑华,S2|S4|S8|S3|S1|S10,女,27,2021-11-16 09:18:46,mock_13454759094,oO8fw5kW0UgzwiR5JxV1DGBMCSb4qsLI3o,oO8fw5txvTdebwjfRhq72ULFmZuJgC5Ey1,香港特别行政区,2022-05-23 14:00:40,1,3,0,1
adviser_000000972531,杨萍,S3|S8|S6,男,32,2022-01-02 23:22:15,mock_14744629232,oO8fw568eWako0MINivESfqcywVYXgCJHp,oO8fw5FWlxZDgnv0mQ6BsNkJho4jbEGtai,天津市,2022-08-11 21:37:25,5,10,1,1
adviser_000000965073,景建军,S5|S8|S9|S2|S3,男,29,2022-05-29 12:26:32,mock_15249009364,oO8fw57bX3oH1DdiAznKxNyl6ujsMIqc9t,oO8fw5kCG80tYom1KnZUQS65XHphAENdFf,黑龙江省,2023-04-22 11:34:32,1,5,0,0
adviser_000000679318,凌健,S2|S8|S3|S9|S1|S6|S10|S5|S7,男,45,2022-12-15 09:11:00,mock_13829864846,oO8fw5V4tIDrbs8Oi1Q73vpLlgn5A2omXw,oO8fw50tZeoHgT7K4Xf6nC3mJRqYazQ1j2,河北省,2021-08-25 14:26:30,3,5,0,1
adviser_000000476518,樊洋,S4|S3,未知,19,2021-06-23 01:31:51,mock_13468708054,oO8fw52vCNYtuD1qQb7Ejkcx8Bz0ZMRGis,oO8fw5p0GS3kiMgYPICwAUh1r5Es9zNjbn,江西省,2022-04-01 00:01:27,2,7,1,1
adviser_000000198726,严建军,S1|S2|S4|S9|S6|S8|S7|S3|S10,男,27,2023-06-01 17:51:40,mock_17599633420,oO8fw5CWU76jbytJ0aLHfDlcOVQwoMN59h,oO8fw5YWwLHqyf2kaC63BtGxncpesvR0Fr,江苏省,2022-12-16 08:41:15,6,4,0,0
adviser_000000625910,薛璐,S5|S4|S6|S8|S2|S1|S3|S10|S9|S7,女,46,2021-10-28 03:20:09,mock_13312724728,oO8fw55NYkRalGo39vBChOWEy01H2wsFzV,oO8fw5bM4NPVAtasWJF2nLd1C0x5oGSqhl,河南省,2021-08-14 23:50:10,2,1,1,1
adviser_000000389261,赵琴,S2|S8|S3|S7|S9|S10|S4,女,21,2023-03-14 06:48:29,mock_15893108994,oO8fw5XOJQieA5xHZsIkTNLUoaWy1Sq6M9,oO8fw5ltVXIGE6YZdrNoqWxghBp0CcALD8,青海省,2021-08-28 11:31:59,3,5,1,0
adviser_000000072149,张秀兰,S1|S3|S4|S5,男,28,2021-09-11 08:24:53,mock_17249834265,oO8fw5bh97QwVpdlaJoWH6LUcxmZkBNqIX,oO8fw5Z9qHcWMuOpjUa32DQ0KbeIlAmrTE,甘肃省,2022-01-07 15:44:48,4,2,1,0
adviser_000000498723,葛丽华,S9,未知,19,2023-04-17 22:31:57,mock_15638676720,oO8fw59GVMWd3mSfQOlyHE4vIPrsotRKJZ,oO8fw5aTSrFgExqOMI86zwdtVhBoZKi7HG,海南省,2023-01-24 11:30:17,4,7,0,0
adviser_000000915076,祝璐,S8|S10|S4|S7|S6|S1|S3,女,28,2020-11-25 18:55:56,mock_14515992996,oO8fw5nQX8dFgotslJhK05OuTkBN1IyqrZ,oO8fw51l79qFhDV4jAHxiwbeIcUkygv6Wn,安徽省,2022-06-11 09:35:56,4,9,0,1
adviser_000000341708,丁红霞,S4|S8|S7|S9,男,31,2021-02-20 13:14:26,mock_14768580221,oO8fw5ZxE1BPQyfrYlusn4mtUa67zCbMSi,oO8fw5tCdk9UcXaIHZDvfnN4PMA56Q1VhO,宁夏回族自治区,2022-03-10 14:19:11,1,6,0,0
adviser_000000594786,黄红霞,S4|S1|S3|S6|S5|S9|S8,未知,34,2021-06-03 17:51:08,mock_15392474886,oO8fw5qWTjLVzJa6xRioQYewsvSfcD4BAO,oO8fw5IoafxrN8hnX1jTZ0wSlLeDH3z4bY,山西省,2022-04-16 04:24:05,4,1,1,1
adviser_000000146380,刘丽丽,S2|S8|S5|S4|S9|S3|S1|S10|S7|S6,男,43,2021-12-05 23:02:19,mock_17654039140,oO8fw5hOWVoj61DE9tHlkpsXZRGPSAnIdL,oO8fw5aUYbfcHA1ryZ6v3nWp4ClJsOF7LV,广东省,2022-05-23 15:02:20,1,3,0,0
adviser_000000918354,余娜,S5|S2|S10|S3|S6|S9|S8,男,47,2021-06-08 18:08:47,mock_15949546309,oO8fw5Gbp94M8sfoUnyBTZL3H26OEYuwAk,oO8fw5fmrvEyMjdkKI5B3ZhLcS1lDp6iHP,浙江省,2023-06-21 02:33:14,5,9,0,1
adviser_000000658102,张桂英,S6|S5|S1|S7|S9,未知,28,2022-01-19 15:00:52,mock_17397246268,oO8fw5SKhg8f1YCpGHtQiR4IkAn6MTqvwj,oO8fw5hVASnYjJQoCIbB7yp62aGHKrqOFw,新疆维吾尔自治区,2023-04-28 08:32:25,6,6,1,0
adviser_000000743512,赵莹,S7|S6|S8|S10|S3|S9|S1|S5|S4|S2,未知,27,2022-08-08 09:11:32,mock_13184131054,oO8fw5Gm2yaDgQENA0WicVOUxJYRzSHBP7,oO8fw5U0kyq6tuaFePwbJfKiS8L2hQZzCm,山东省,2022-10-05 02:19:39,3,8,1,0
adviser_000000865931,杜文,S6|S10|S3|S4|S8|S7|S1|S9,男,48,2021-01-10 19:03:18,mock_13168498945,oO8fw5ZjOnJ4agwRXL3Fp1V0B7oHib2uUN,oO8fw5GEAFmwonyMrlBS7QfJVxd3zUvC91,重庆市,2023-01-28 11:39:59,3,8,0,1
adviser_000000147253,张玉华,S7|S4|S2,女,27,2022-02-12 13:42:50,mock_14795393745,oO8fw59sQULt1Fec8An5molwZIXhg34fv6,oO8fw5pPjE5o0nMNqf3uRv4OAxSGm81h7T,安徽省,2022-05-28 19:13:04,1,6,1,0
adviser_000000124308,余琴,S7|S2|S5,男,48,2022-02-21 20:12:29,mock_14584095779,oO8fw5GH4vuOgJIbhyK8nUBoNpwVcl3DWT,oO8fw5HBsoNQdetl5gDrxq7JzLYyiV21cn,辽宁省,2022-10-16 12:20:22,1,3,0,0
adviser_000000720856,李伟,S6|S5|S8,女,30,2022-03-22 00:00:21,mock_14749981065,oO8fw5941UawZY6vWIbxO7e8DhKsBqojPd,oO8fw5vIc8X2zsuoLmGNPgpWFYhdbZ0K71,河南省,2022-04-09 17:28:54,2,7,0,1
adviser_000000487902,朱敏,S2|S3|S6|S5|S10,女,26,2023-04-11 22:26:04,mock_18267290047,oO8fw5rZSklpHYtO1guseVQdh2vqWaP8T3,oO8fw5JVi5vgR89BMIoqsb0rmKdGSLH3Xy,湖南省,2023-05-30 06:30:35,6,4,1,0
adviser_000000954321,谭云,S5|S10,男,24,2022-06-10 08:48:54,mock_17336898009,oO8fw5E3JWg8GVKuDhcmfrY2HUSwaslNQo,oO8fw50OcIUx8D4kSohuM9CzHZ6yw5iP2m,贵州省,2021-09-16 09:37:25,1,10,1,0
adviser_000000326049,孟欣,S6|S2|S8|S9|S5|S10,女,20,2022-05-22 01:04:27,mock_17058466508,oO8fw5iVElqrcSDZk34KgNvFbsBGHfhYuC,oO8fw5mGkR5lXIbrPp74ugEBz3NQLtv90o,宁夏回族自治区,2022-04-15 19:17:39,1,7,1,1
adviser_000000509813,马辉,S7|S1|S6|S9|S2|S4,男,36,2022-10-05 20:29:44,mock_13572485365,oO8fw5miQk0ZhItecdsWyMpoPnBSTx5zlO,oO8fw52njDgoZXNQ56Cbqr8eyAHlSiMPRV,上海市,2022-05-02 23:08:56,2,4,0,1
adviser_000000798315,凌斌,S6|S5|S1|S7|S8|S10,女,22,2021-03-08 21:57:17,mock_13298514426,oO8fw59MzQquS6pjxcW8vimofgADJE7sbB,oO8fw5pLw2KyX0RECMdVi3qGxnjUuFfoPb,四川省,2023-02-19 20:23:07,2,1,0,1
adviser_000000341807,柳玉华,S6|S8|S1|S7|S9|S3|S10|S2|S4,男,26,2021-01-20 17:50:32,mock_18142984562,oO8fw5Es1xwZfGdaM3oyiJnqOmIglWChkv,oO8fw5L9ZKT3xblshQPR0MJA8VtGHe4E2z,湖北省,2022-06-25 03:05:56,2,2,1,1
adviser_000000156783,谢桂兰,S2|S7|S10|S8|S3|S1|S9|S5|S6|S4,男,40,2021-04-14 12:07:08,mock_15552381520,oO8fw5KoM3qhc9IplBWmJO0NPbrY5GEnFQ,oO8fw5mWuVlXxCo2rQ4aM3IjYTnydt0shp,江苏省,2023-06-16 18:48:25,2,7,0,0
adviser_000000105643,孙桂荣,S8|S1|S2|S10|S3|S5|S6|S7|S4,男,26,2022-05-18 11:46:15,mock_18772840340,oO8fw5XEiFHuDI257lQTpvSAUC9Bw46Gfe,oO8fw594xjaqEJftcmSvOL2nYerB5WIlA3,湖北省,2022-11-09 06:12:50,3,8,0,1
adviser_000000326418,陈秀兰,S4|S9|S6|S8|S3|S2|S5|S10|S1,女,44,2022-06-05 12:05:11,mock_17817452608,oO8fw52S5KwGfxuUszbnBlQ6DNEFhLj8OH,oO8fw5yXl5VQbZ1xCBiEWv08UrDeH3hOso,江西省,2022-01-19 09:29:37,3,6,0,1
adviser_000000439578,王建国,S6|S5|S7|S2|S8|S9|S10|S4|S3|S1,男,28,2022-07-02 01:45:43,mock_14956389046,oO8fw5Y8pfWlm59hbPJSOVAcdsEaBDIgiw,oO8fw55V20QTd7jDNeCmUW1pthMXRAwriF,四川省,2023-03-29 04:24:41,5,10,1,1
adviser_000000564871,阳敏,S7|S6|S4,男,34,2023-07-24 16:12:35,mock_17153235900,oO8fw5GkPz3wxKOhfIbtsB2ev8co1Wip5r,oO8fw5NjomDytTb527ecgKHxWMuZnL8Q96,广西壮族自治区,2022-04-30 13:59:25,1,3,1,0
adviser_000000321480,陈桂花,S6,未知,44,2020-12-05 06:10:47,mock_13034828414,oO8fw5bHIYAz4dQhmytVWkPL3l7UM5aCE9,oO8fw5Dplo78S4aKws3Cq5ynB6fLEArbYh,甘肃省,2023-07-23 17:22:01,3,1,1,0
adviser_000000359702,向辉,S9|S1,男,19,2020-12-20 00:14:21,mock_17813383632,oO8fw5O0hPd63AmfljIMTNX4a1pxFRskK7,oO8fw5GZefdck6wPupW4vK8Orba2DimRtz,海南省,2022-06-16 15:24:24,6,3,0,0
adviser_000000926375,吴凤英,S6|S5,女,47,2021-02-09 18:17:05,mock_17347303412,oO8fw5nNPqgxlM4VreSQsuHL0tb27FW6U8,oO8fw58EOvU4i0M5zFcdfaLt7nBwNl1ksS,湖南省,2023-04-19 16:57:02,6,1,1,0
adviser_000000602137,冯楠,S5|S7|S6|S10|S2|S1|S3|S8|S9,女,24,2022-12-01 09:29:22,mock_17132907301,oO8fw58UeZuzmk6Tgchbi5KvNPB24w1FjV,oO8fw5RKGMNbVaidrc6t4UZ95qkPymYJvO,湖北省,2021-08-07 20:02:21,2,5,1,0
adviser_000000685914,赵东,S10|S6|S8|S9|S3,女,37,2022-03-31 05:14:11,mock_13832693603,oO8fw5MjqGaWI5oBXivzUdKDpbfZtHPATY,oO8fw582kAvpWMmnCS64la7HBt1ohTN9x3,天津市,2021-09-15 00:58:30,3,6,1,0
adviser_000000351280,黄佳,S2|S6|S8|S9|S10,女,26,2023-07-01 10:16:06,mock_17342303555,oO8fw59tygB0f3n4ZubUxzvsN7qSokmYQ6,oO8fw5KObdxE3iBDQFqXPSaYf4rtywsVvM,台湾省,2022-05-17 13:05:15,3,1,1,1
adviser_000000984352,黄亮,S3|S8,女,39,2022-09-04 06:17:49,mock_14561488820,oO8fw5RzpDYKqfLoNJFunEVimCdP4Wj67a,oO8fw52HmbCJo9jxSDzi6vGKVLXhysnQcq,山西省,2021-09-25 19:55:01,4,3,0,1
adviser_000000285049,李建军,S3|S4|S7|S6|S10|S8|S9|S1,男,28,2022-04-29 07:15:46,mock_18126510172,oO8fw5vBpXyL2d1lhW0gN93xQjz4rfme6T,oO8fw5SqeZC7g0V35AlJs6I8Tjb21YhUwf,北京市,2021-08-22 20:20:44,2,1,0,1
adviser_000000312567,孙帅,S9|S7|S10|S5|S1|S8|S4,女,50,2022-07-09 12:19:59,mock_13230465842,oO8fw5aLv6csu17ENzZDQRfGjJ02irBT35,oO8fw5u3qbrwzi2DhdkaYs6TLFW1oPmvOH,河南省,2022-05-27 09:09:24,6,10,1,0
adviser_000000563129,赖利,S2|S6|S3,男,45,2023-04-08 18:20:07,mock_18627474052,oO8fw5RcPqM6l4YSfLsB7nhjK0aJwFIyiO,oO8fw5QBDGVeZ3wo8P6cdn7zjagCLf9tqy,海南省,2022-01-21 17:09:07,3,4,1,0
adviser_000000861974,张杨,S10|S1|S8|S7,女,44,2022-07-04 18:36:48,mock_17777428602,oO8fw5FVeg9KwYzrcvp3Ch5lsG1JdW78k0,oO8fw5kJPLVuhjRDHpr2Fq3lNi0oMdxIWS,内蒙古自治区,2022-10-18 00:58:10,5,2,0,0
